iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ITA,Europe,Italy,22/02/2020,,,,,,,,,,,,,,,,,,,37.04,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,23/02/2020,,,,,,,,,,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,24/02/2020,,4324,0.072,,,,,,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,25/02/2020,4299,8623,0.143,0.071,,,,,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,26/02/2020,964,9587,0.159,0.016,,,,,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,27/02/2020,2427,12014,0.199,0.04,,,,,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,28/02/2020,3681,15695,0.26,0.061,,,,,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,29/02/2020,2966,18661,0.309,0.049,,,,,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,01/03/2020,2466,21127,0.349,0.041,,,,,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,02/03/2020,2218,23345,0.386,0.037,2717,0.045,0.095,10.5,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,03/03/2020,2511,25856,0.428,0.042,2462,0.041,0.126,7.9,tests performed,,,,,,,,,,69.91,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,04/03/2020,3981,29837,0.493,0.066,2893,0.048,0.13,7.7,tests performed,,,,,,,,,,74.54,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,05/03/2020,2525,32362,0.535,0.042,2907,0.048,0.157,6.4,tests performed,,,,,,,,,,74.54,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,06/03/2020,3997,36359,0.601,0.066,2952,0.049,0.181,5.5,tests performed,,,,,,,,,,74.54,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,07/03/2020,5703,42062,0.696,0.094,3343,0.055,0.203,4.9,tests performed,,,,,,,,,,74.54,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,08/03/2020,7875,49937,0.826,0.13,4116,0.068,0.197,5.1,tests performed,,,,,,,,,,74.54,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,09/03/2020,3889,53826,0.89,0.064,4354,0.072,0.234,4.3,tests performed,,,,,,,,,,74.54,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,10/03/2020,6935,60761,1.005,0.115,4986,0.082,0.219,4.6,tests performed,,,,,,,,,,82.41,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,11/03/2020,12393,73154,1.21,0.205,6188,0.102,0.216,4.6,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,12/03/2020,12857,86011,1.423,0.213,7664,0.127,0.21,4.8,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,13/03/2020,11477,97488,1.612,0.19,8733,0.144,0.213,4.7,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,14/03/2020,11682,109170,1.806,0.193,9587,0.159,0.228,4.4,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,15/03/2020,15729,124899,2.066,0.26,10709,0.177,0.232,4.3,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,16/03/2020,13063,137962,2.282,0.216,12019,0.199,0.224,4.5,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,17/03/2020,10695,148657,2.459,0.177,12557,0.208,0.243,4.1,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,18/03/2020,16884,165541,2.738,0.279,13198,0.218,0.252,4,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,19/03/2020,17236,182777,3.023,0.285,13824,0.229,0.268,3.7,tests performed,,,,,,,,,,85.19,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,20/03/2020,24109,206886,3.422,0.399,15628,0.258,0.268,3.7,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,21/03/2020,26336,233222,3.857,0.436,17722,0.293,0.261,3.8,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,22/03/2020,25180,258402,4.274,0.416,19072,0.315,0.258,3.9,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,23/03/2020,17066,275468,4.556,0.282,19644,0.325,0.261,3.8,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,24/03/2020,21496,296964,4.912,0.356,21187,0.35,0.254,3.9,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,25/03/2020,27481,324445,5.366,0.455,22701,0.375,0.243,4.1,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,26/03/2020,36615,361060,5.972,0.606,25469,0.421,0.222,4.5,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,27/03/2020,33019,394079,6.518,0.546,26742,0.442,0.211,4.7,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,28/03/2020,35447,429526,7.104,0.586,28043,0.464,0.198,5,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,29/03/2020,24504,454030,7.509,0.405,27947,0.462,0.197,5.1,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,30/03/2020,23329,477359,7.895,0.386,28842,0.477,0.187,5.3,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,31/03/2020,29609,506968,8.385,0.49,30001,0.496,0.174,5.7,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,01/04/2020,34455,541423,8.955,0.57,30997,0.513,0.167,6,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,02/04/2020,39809,581232,9.613,0.658,31453,0.52,0.157,6.4,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,03/04/2020,38617,619849,10.252,0.639,32253,0.533,0.148,6.8,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,04/04/2020,37375,657224,10.87,0.618,32528,0.538,0.141,7.1,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,05/04/2020,34237,691461,11.436,0.566,33919,0.561,0.132,7.6,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,06/04/2020,30271,721732,11.937,0.501,34910,0.577,0.126,7.9,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,07/04/2020,33713,755445,12.495,0.558,35497,0.587,0.12,8.3,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,08/04/2020,51680,807125,13.349,0.855,37957,0.628,0.109,9.2,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,09/04/2020,46244,853369,14.114,0.765,38877,0.643,0.104,9.6,tests performed,,,,,,,,,,91.67,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,10/04/2020,53495,906864,14.999,0.885,41002,0.678,0.097,10.3,tests performed,,,,,,,,,,87.96,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,11/04/2020,56609,963473,15.935,0.936,43750,0.724,0.09,11.1,tests performed,,,,,,,,,,87.96,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,12/04/2020,46720,1010193,16.708,0.773,45533,0.753,0.086,11.6,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,13/04/2020,36717,1046910,17.315,0.607,46454,0.768,0.083,12.1,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,14/04/2020,26779,1073689,17.758,0.443,45463,0.752,0.085,11.8,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,15/04/2020,43715,1117404,18.481,0.723,44326,0.733,0.083,12.1,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,16/04/2020,60999,1178403,19.49,1.009,46433,0.768,0.078,12.8,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,17/04/2020,65705,1244108,20.577,1.087,48178,0.797,0.074,13.6,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,18/04/2020,61725,1305833,21.598,1.021,48909,0.809,0.069,14.5,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,19/04/2020,50708,1356541,22.436,0.839,49478,0.818,0.065,15.3,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,20/04/2020,41483,1398024,23.122,0.686,50159,0.83,0.062,16.2,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,21/04/2020,52126,1450150,23.985,0.862,53780,0.889,0.057,17.5,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,22/04/2020,63101,1513251,25.028,1.044,56550,0.935,0.056,17.9,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,23/04/2020,66658,1579909,26.131,1.102,57358,0.949,0.052,19.1,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,24/04/2020,62447,1642356,27.164,1.033,56893,0.941,0.052,19.4,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,25/04/2020,65387,1707743,28.245,1.081,57416,0.95,0.048,20.7,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,26/04/2020,49916,1757659,29.071,0.826,57303,0.948,0.047,21.4,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,27/04/2020,32003,1789662,29.6,0.529,55948,0.925,0.046,21.5,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,28/04/2020,57272,1846934,30.547,0.947,56683,0.938,0.044,22.6,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,29/04/2020,63827,1910761,31.603,1.056,56787,0.939,0.041,24.4,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,30/04/2020,68456,1979217,32.735,1.132,57044,0.943,0.039,25.8,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,01/05/2020,74208,2053425,33.962,1.227,58724,0.971,0.035,28.5,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,02/05/2020,55412,2108837,34.879,0.916,57299,0.948,0.035,28.7,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,03/05/2020,44935,2153772,35.622,0.743,56588,0.936,0.033,30.4,tests performed,,,,,,,,,,93.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,04/05/2020,37631,2191403,36.244,0.622,57392,0.949,0.031,32.1,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,05/05/2020,55263,2246666,37.158,0.914,57105,0.944,0.029,34.7,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,06/05/2020,64263,2310929,38.221,1.063,57167,0.946,0.027,36.8,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,07/05/2020,70359,2381288,39.385,1.164,57439,0.95,0.026,38.7,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,08/05/2020,63775,2445063,40.44,1.055,55948,0.925,0.025,40.1,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,09/05/2020,69171,2514234,41.584,1.144,57914,0.958,0.022,45.3,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,10/05/2020,51678,2565912,42.439,0.855,58877,0.974,0.02,49.3,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,11/05/2020,40740,2606652,43.112,0.674,59321,0.981,0.019,52.7,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,12/05/2020,67003,2673655,44.221,1.108,60998,1.009,0.019,52.1,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,13/05/2020,61973,2735628,45.246,1.025,60671,1.003,0.018,55.5,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,14/05/2020,71876,2807504,46.434,1.189,60888,1.007,0.017,58.9,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,15/05/2020,68176,2875680,47.562,1.128,61517,1.017,0.016,64.3,tests performed,,,,,,,,,,68.52,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,16/05/2020,69179,2944859,48.706,1.144,61518,1.017,0.015,66.3,tests performed,,,,,,,,,,72.22,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,17/05/2020,60101,3004960,49.7,0.994,62721,1.037,0.014,69,tests performed,,,,,,,,,,72.22,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,18/05/2020,36406,3041366,50.302,0.602,62102,1.027,0.014,71.6,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,19/05/2020,63158,3104524,51.347,1.045,61553,1.018,0.013,78.6,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,20/05/2020,67195,3171719,52.458,1.111,62299,1.03,0.012,82.9,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,21/05/2020,71679,3243398,53.644,1.186,62271,1.03,0.011,88.8,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,22/05/2020,75380,3318778,54.89,1.247,63300,1.047,0.011,92.8,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,23/05/2020,72410,3391188,56.088,1.198,63761,1.055,0.01,97.7,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,24/05/2020,55824,3447012,57.011,0.923,63150,1.044,0.01,99.9,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,25/05/2020,35241,3482253,57.594,0.583,62984,1.042,0.01,103.2,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,26/05/2020,57674,3539927,58.548,0.954,62200,1.029,0.009,112.9,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,27/05/2020,67324,3607251,59.662,1.113,62219,1.029,0.009,115.4,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,28/05/2020,75893,3683144,60.917,1.255,62821,1.039,0.008,118,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,29/05/2020,72135,3755279,62.11,1.193,62357,1.031,0.008,121.6,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,30/05/2020,69342,3824621,63.257,1.147,61919,1.024,0.008,129.9,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,31/05/2020,54118,3878739,64.152,0.895,61675,1.02,0.007,137.5,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,01/06/2020,31394,3910133,64.671,0.519,61126,1.011,0.007,140.8,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,02/06/2020,52159,3962292,65.534,0.863,60338,0.998,0.007,142.7,tests performed,,,,,,,,,,63.89,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,03/06/2020,37299,3999591,66.151,0.617,56049,0.927,0.007,145.5,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,04/06/2020,49953,4049544,66.977,0.826,52343,0.866,0.006,160.6,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,05/06/2020,65028,4114572,68.052,1.076,51328,0.849,0.006,157.4,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,06/06/2020,72485,4187057,69.251,1.199,51777,0.856,0.006,169.6,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,07/06/2020,49478,4236535,70.07,0.818,51114,0.845,0.006,178.8,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,08/06/2020,27112,4263647,70.518,0.448,50502,0.835,0.006,169.9,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,09/06/2020,55003,4318650,71.428,0.91,50908,0.842,0.006,174.2,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,10/06/2020,62699,4381349,72.465,1.037,54537,0.902,0.005,198.1,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,11/06/2020,62472,4443821,73.498,1.033,56325,0.932,0.005,185.2,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,12/06/2020,70620,4514441,74.666,1.168,57124,0.945,0.004,225.4,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,13/06/2020,49750,4564191,75.489,0.823,53876,0.891,0.005,203.9,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,14/06/2020,56527,4620718,76.424,0.935,54883,0.908,0.005,193,tests performed,,,,,,,,,,52.78,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,15/06/2020,28107,4648825,76.889,0.465,55025,0.91,0.005,191.4,tests performed,,,,,,,,,,58.33,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
ITA,Europe,Italy,16/06/2020,46882,4695707,77.664,0.775,53865,0.891,0.005,194.5,tests performed,,,,,,,,,,58.33,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892
